"","t","POL","IMP","n","resp","income","comp","compc","compr","share","sharepop","yp"
"713",3,"bau","coacch","kaz","share50","middle",-2.55602767566014,-128.508178766221,-0.00415850827980154,0.00929332024336418,0.00244130556455651,30902.4703378381
"714",3,"bau","coacch","kaz","share90","middle",-1.91218906273245,-96.1382133098264,-0.00311102032487388,0.00758462851341445,0.00244130556455651,30902.4703378381
"715",3,"bau","coacch","ken","share15","low-middle",1.73075388696889,30.1945897935954,0.00526883533096302,0.000565048770932431,0.00703547687080842,5730.79018358248
"716",3,"bau","coacch","ken","share50","low-middle",1.8179771037588,31.7162788513398,0.00553436399437557,0.000333565933159132,0.00703547687080842,5730.79018358248
"717",3,"bau","coacch","ken","share90","low-middle",1.77811713965749,31.0208851998865,0.00541302057938796,0.000439350814103578,0.00703547687080842,5730.79018358248
"718",3,"bau","coacch","kgz","share15","low-middle",-0.0450309468615835,-6.32457118842465,-0.00112715309365464,0.00028264319302949,0.000873911293094137,5611.10218658772
"719",3,"bau","coacch","kgz","share50","low-middle",-0.120911951918701,-16.9820157189187,-0.0030265026645765,0.000484024786487806,0.000873911293094137,5611.10218658772
"720",3,"bau","coacch","kgz","share90","low-middle",-0.0500415254226842,-7.02830413239946,-0.00125257104552458,0.000295940833117717,0.000873911293094137,5611.10218658772
"721",3,"bau","coacch","khm","share15","low-middle",0.360665787791633,20.8597910810661,0.00369555028857132,0.000234359799314826,0.00212218065415697,5644.56967222882
"722",3,"bau","coacch","khm","share50","low-middle",0.41313082078974,23.8942059450399,0.00423313154634249,9.51221608827998e-05,0.00212218065415697,5644.56967222882
"723",3,"bau","coacch","khm","share90","low-middle",0.390053674095824,22.5594953207533,0.00399667231175223,0.00015636690283362,0.00212218065415697,5644.56967222882
"724",3,"bau","coacch","kor","share15","high",-2.3876218012414,-46.3886108653858,-0.000890061555517526,0.0185838790473614,0.00631744582240944,52118.4299870284
"725",3,"bau","coacch","kor","share50","high",0.150828195860478,2.93040986711635,5.62259812478175e-05,0.0118470533431441,0.00631744582240944,52118.4299870284
"726",3,"bau","coacch","kor","share90","high",-2.12549075435968,-41.2957208929411,-0.000792343915640189,0.0178882060277934,0.00631744582240944,52118.4299870284
"727",3,"bau","coacch","kwt","share15","high",-0.826613693107358,-188.294690912838,-0.00374308436750883,0.00325057493118405,0.000538830137174615,50304.6879058608
"728",3,"bau","coacch","kwt","share50","high",-0.436798470470986,-99.49851263576,-0.00197791730309429,0.00221603920475646,0.000538830137174615,50304.6879058608
"729",3,"bau","coacch","kwt","share90","high",-0.797996763917436,-181.776028227207,-0.00361350076492629,0.00317462808788891,0.000538830137174615,50304.6879058608
"730",3,"bau","coacch","lbn","share15","low-middle",-0.0848253690741702,-16.6324253086608,-0.0012128104611874,0.000559821238148363,0.000625975785783722,13713.9527081394
"731",3,"bau","coacch","lbn","share50","low-middle",-0.0712842706080896,-13.9773079623705,-0.00101920345358015,0.000523884339523699,0.000625975785783722,13713.9527081394
"732",3,"bau","coacch","lbn","share90","low-middle",-0.0980044709347782,-19.2165629283879,-0.00140124173805723,0.00059479742923915,0.000625975785783722,13713.9527081394
"733",3,"bau","coacch","lca","share15","middle",0.0064796113169449,35.9978406496939,0.00203902927233302,0,2.20932630276608e-05,17654.4011104391
"734",3,"bau","coacch","lca","share50","middle",0.0064796113169449,35.9978406496939,0.00203902927233302,0,2.20932630276608e-05,17654.4011104391
"735",3,"bau","coacch","lca","share90","middle",0.0064796113169449,35.9978406496939,0.00203902927233302,0,2.20932630276608e-05,17654.4011104391
"736",3,"bau","coacch","lka","share15","low-middle",1.64237365458966,73.352999311731,0.00454778374278514,0.000807416200011943,0.00274815643994069,16129.394769068
"737",3,"bau","coacch","lka","share50","low-middle",1.79268773142197,80.06644624484,0.00496400809771157,0.000408495702201968,0.00274815643994069,16129.394769068
"738",3,"bau","coacch","lka","share90","low-middle",1.7391954351617,77.6773307352254,0.0048158862652547,0.000550459608063904,0.00274815643994069,16129.394769068
"739",3,"bau","coacch","lso","share15","low-middle",0.00639014206340714,2.68493364008704,0.00110068925422108,7.42072040211095e-05,0.000292122033365737,2439.32029843161
"740",3,"bau","coacch","lso","share50","low-middle",0.0141513176355116,5.94593177962674,0.00243753630199763,5.36097184890757e-05,0.000292122033365737,2439.32029843161
"741",3,"bau","coacch","lso","share90","low-middle",0.00683686516683076,2.87263242303813,0.00117763641981954,7.30216397242953e-05,0.000292122033365737,2439.32029843161
"742",3,"bau","coacch","ltu","share15","high",-0.00209197582720001,-0.777686181115247,-1.65520119815744e-05,0.000366640140264399,0.000330171541913375,46984.3896911723
"743",3,"bau","coacch","ltu","share50","high",-0.155315615646486,-57.7381470804779,-0.00122887936738116,0.000773282365404463,0.000330171541913375,46984.3896911723
"744",3,"bau","coacch","ltu","share90","high",-0.0588856808039891,-21.8905876594755,-0.000465911929544302,0.000517365697971736,0.000330171541913375,46984.3896911723
"745",3,"bau","coacch","lux","share15","high",-0.00485850683887172,-7.25150274458466,-5.7039898246277e-05,0.000256244152469947,8.22360346029595e-05,127130.359056311
"746",3,"bau","coacch","lux","share50","high",-0.166943149182588,-249.168879376998,-0.00195994789306487,0.000686402708299949,8.22360346029595e-05,127130.359056311
"747",3,"bau","coacch","lux","share90","high",-0.0363924161166109,-54.3170389800163,-0.000427254665079306,0.000339932407436272,8.22360346029595e-05,127130.359056311
"748",3,"bau","coacch","lva","share15","high",0.000140207548910508,0.0778930827280598,1.95145433826961e-06,0.000204895523622807,0.000220932630276608,39915.4011449373
"749",3,"bau","coacch","lva","share50","high",-0.089265298563809,-49.5918325354495,-0.00124242350353378,0.00044216996762067,0.000220932630276608,39915.4011449373
"750",3,"bau","coacch","lva","share90","high",-0.0349795544452089,-19.4330858028938,-0.000486856833339344,0.000298100320092344,0.000220932630276608,39915.4011449373
"751",3,"bau","coacch","mar","share15","low-middle",-0.014091595304968,-0.365351187580192,-3.82808733244624e-05,0.00179898412309901,0.00473409530542709,9543.9616667973
"752",3,"bau","coacch","mar","share50","low-middle",0.247449057920269,6.41558356028698,0.000672213886043391,0.00110487795699088,0.00473409530542709,9543.9616667973
"753",3,"bau","coacch","mar","share90","low-middle",0.0581643066698675,1.50801935882467,0.000158007692347608,0.0016072232382042,0.00473409530542709,9543.9616667973
"754",3,"bau","coacch","mda","share15","middle",-0.0219301222048089,-7.83218650171748,-0.000398182384012214,0.000283094661769932,0.000343672980430279,19669.8468244573
"755",3,"bau","coacch","mda","share50","middle",-0.187399716864123,-66.9284703086153,-0.00340259234888384,0.000722236586897459,0.000343672980430279,19669.8468244573
"756",3,"bau","coacch","mda","share90","middle",-0.0637097835416603,-22.7534941220215,-0.00115677027508573,0.000393974252358258,0.000343672980430279,19669.8468244573
"757",3,"bau","coacch","mdg","share15","low",0.279449243329962,8.78771205440132,0.00515364183538098,0.000109849473003391,0.00390314313488674,1705.14605692456
"758",3,"bau","coacch","mdg","share50","low",0.296747187748555,9.33167257070927,0.0054726529336379,6.39422316859158e-05,0.00390314313488674,1705.14605692456
"759",3,"bau","coacch","mdg","share90","low",0.289125711950304,9.09200352044983,0.00533209661631472,8.41689661578744e-05,0.00390314313488674,1705.14605692456
"760",3,"bau","coacch","mdv","share15","middle",0.0592280474127436,113.900091178353,0.00436431875413691,3.69491521782982e-05,6.38249820799089e-05,26098.0229893584
"761",3,"bau","coacch","mdv","share50","middle",0.0671068506012076,129.051635771553,0.00494488168027802,1.60394931741372e-05,6.38249820799089e-05,26098.0229893584
"762",3,"bau","coacch","mdv","share90","middle",0.0628049119355861,120.778676799204,0.00462788606050551,2.7456464559673e-05,6.38249820799089e-05,26098.0229893584
"763",3,"bau","coacch","mex","share15","middle",0.572463646587145,4.39342783259513,0.000203566704974999,0.0136985120455234,0.0159930676250233,21582.2515432212
"764",3,"bau","coacch","mex","share50","middle",0.788552468874959,6.05182247793522,0.000280407373893111,0.0131250310890166,0.0159930676250233,21582.2515432212
"765",3,"bau","coacch","mex","share90","middle",0.0581104932116071,0.445974621731443,2.06639525463004e-05,0.0150635606179442,0.0159930676250233,21582.2515432212
"766",3,"bau","coacch","mkd","share15","middle",-0.0426610588913753,-20.8102726299392,-0.001029333873393,0.000231627225359518,0.000251617717815025,20217.2231652517
"767",3,"bau","coacch","mkd","share50","middle",-0.0741802945286318,-36.1855095261618,-0.00178983578656616,0.000315276537759123,0.000251617717815025,20217.2231652517
"768",3,"bau","coacch","mkd","share90","middle",-0.0700600908634347,-34.1756540797242,-0.00169042275491441,0.000304341875272172,0.000251617717815025,20217.2231652517
"769",3,"bau","coacch","mli","share15","low",0.306507374011375,12.379134653125,0.00509743733881687,0.000130783365652317,0.00303905106980489,2428.50158428789
"770",3,"bau","coacch","mli","share50","low",0.331882867553175,13.4039930352655,0.00551944998594515,6.34390108906437e-05,0.00303905106980489,2428.50158428789
"771",3,"bau","coacch","mli","share90","low",0.320507980599969,12.9445872617112,0.00533027746222655,9.3626972401176e-05,0.00303905106980489,2428.50158428789
"772",3,"bau","coacch","mlt","share15","high",0.0146605004026385,28.193270005074,0.000505304041756474,4.3982559924135e-05,6.38249820799089e-05,55794.6655385383
"773",3,"bau","coacch","mlt","share50","high",0.00781697076044898,15.0326360777865,0.00026942783745882,6.21446929004439e-05,6.38249820799089e-05,55794.6655385383
"774",3,"bau","coacch","mlt","share90","high",0.00324814827186301,6.24643898435194,0.000111954053744393,7.42699507602609e-05,6.38249820799089e-05,55794.6655385383
"775",3,"bau","coacch","mmr","share15","low-middle",0.844633170077746,15.2626160115241,0.00340549794037882,0.000786506068875672,0.00679245097750415,4481.75752231591
"776",3,"bau","coacch","mmr","share50","low-middle",0.968394736441994,17.4990013813154,0.00390449534455691,0.000458053626468393,0.00679245097750415,4481.75752231591
"777",3,"bau","coacch","mmr","share90","low-middle",0.940487262789245,16.9947102058049,0.00379197449241365,0.000532117636418658,0.00679245097750415,4481.75752231591
"778",3,"bau","coacch","mne","share15","middle",-0.00910013108851068,-14.6776307879205,-0.000584296935481115,6.86470100598736e-05,7.6099017095276e-05,25120.1570582169
"779",3,"bau","coacch","mne","share50","middle",-0.0145522678370394,-23.4713997371603,-0.000934365166697183,8.31165072066877e-05,7.6099017095276e-05,25120.1570582169
"780",3,"bau","coacch","mne","share90","middle",-0.0142745305622236,-23.0234363906832,-0.000916532342426264,8.23794166143441e-05,7.6099017095276e-05,25120.1570582169
"781",3,"bau","coacch","mng","share15","low-middle",-0.148893508308474,-42.0603130814899,-0.00283665753230983,0.000609482799597009,0.000434500839543995,14827.4201599659
"782",3,"bau","coacch","mng","share50","low-middle",-0.0591695612382247,-16.7145653215324,-0.00112727400594352,0.000371363240969977,0.000434500839543995,14827.4201599659
"783",3,"bau","coacch","mng","share90","low-middle",-0.0965431426211417,-27.2720741867632,-0.00183930001932487,0.000470549478243332,0.000434500839543995,14827.4201599659
"784",3,"bau","coacch","moz","share15","low",0.190676939578825,5.32171196145201,0.00360997129019481,0.000323394187232565,0.00439778674600603,1474.17016193634
"785",3,"bau","coacch","moz","share50","low",0.256620719058232,7.16217468764253,0.00485844502390073,0.000148385126925173,0.00439778674600603,1474.17016193634
"786",3,"bau","coacch","moz","share90","low",0.243742345561885,6.80274478263703,0.00461462655959714,0.000182563211070125,0.00439778674600603,1474.17016193634
"787",3,"bau","coacch","mrt","share15","low-middle",0.155853502134584,30.3807996363712,0.00473616087867013,0.000103124964922067,0.000629657996288332,6414.64688693214
"788",3,"bau","coacch","mrt","share50","low-middle",0.171186024515185,33.3695954220633,0.00520209389702238,6.24337829007368e-05,0.000629657996288332,6414.64688693214
"789",3,"bau","coacch","mrt","share90","low-middle",0.165460949648852,32.2535964227781,0.00502811721226383,7.76276340942269e-05,0.000629657996288332,6414.64688693214
"790",3,"bau","coacch","mus","share15","middle",0.148044407275926,116.570399429863,0.00442803579194355,0.000132114010360989,0.000155880244695162,26325.532336923
"791",3,"bau","coacch","mus","share50","middle",0.168064456547844,132.334217754208,0.00502683919400184,7.89825393102548e-05,0.000155880244695162,26325.532336923
"792",3,"bau","coacch","mus","share90","middle",0.154654551302639,121.775237246173,0.00462574643079016,0.000114571262527238,0.000155880244695162,26325.532336923
"793",3,"bau","coacch","mys","share15","middle",2.60048621410213,74.2359752812483,0.00225991719222143,0.00714746300658012,0.00429959446588309,32848.9802797936
"794",3,"bau","coacch","mys","share50","middle",3.75307408809147,107.138854926962,0.0032615580153295,0.00408859494743951,0.00429959446588309,32848.9802797936
"795",3,"bau","coacch","mys","share90","middle",2.86128825438445,81.6810806275893,0.00248656365987208,0.00645531705503797,0.00429959446588309,32848.9802797936
"796",3,"bau","coacch","nam","share15","middle",0.103304629943182,38.4032081573165,0.00412783828835261,0.000118831324786926,0.000330171541913375,9303.46720841213
"797",3,"bau","coacch","nam","share50","middle",0.124499027089023,46.2821662040979,0.00497472234461684,6.25832365281413e-05,0.000330171541913375,9303.46720841213
"798",3,"bau","coacch","nam","share90","middle",0.111444830564617,41.4293050426085,0.00445310378534451,9.72279397107644e-05,0.000330171541913375,9303.46720841213
"799",3,"bau","coacch","ner","share15","low",0.214870791094206,7.32847172899748,0.00475573988042249,0.000139242464157445,0.00359874706650563,1540.97404678627
"800",3,"bau","coacch","ner","share50","low",0.24339810141431,8.30143592818246,0.00538713545857263,6.35334615550421e-05,0.00359874706650563,1540.97404678627
"801",3,"bau","coacch","ner","share90","low",0.22918682314938,7.81674021655457,0.0050725969284535,0.000101248959128076,0.00359874706650563,1540.97404678627
"802",3,"bau","coacch","nga","share15","low-middle",5.8069820148108,24.755859721238,0.0047326860461107,0.00385649350388283,0.0287912039355466,5230.82652853811
"803",3,"bau","coacch","nga","share50","low-middle",6.33466057486453,27.0054166128001,0.005162743682182,0.00245608046009906,0.0287912039355466,5230.82652853811
"804",3,"bau","coacch","nga","share90","low-middle",6.06868265648215,25.8715208956053,0.00494597187546875,0.00316196274234152,0.0287912039355466,5230.82652853811
"805",3,"bau","coacch","nic","share15","low-middle",0.0350674027798421,4.84356391986769,0.000762283813695564,0.000155875523015843,0.000888640135112577,6354.01648683319
"806",3,"bau","coacch","nic","share50","low-middle",0.0516308963975998,7.13133928143643,0.00112233565906132,0.00011191745030094,0.000888640135112577,6354.01648683319
"807",3,"bau","coacch","nic","share90","low-middle",0.0389438791918525,5.37898883865366,0.000846549399076948,0.00014558769147926,0.000888640135112577,6354.01648683319
"808",3,"bau","coacch","nld","share15","high",-0.390945195779809,-22.0623699650005,-0.000342268106785919,0.0043008337905286,0.00217495900472305,64459.321589084
"809",3,"bau","coacch","nld","share50","high",-1.23256645567065,-69.5579263922488,-0.00107909802147263,0.00653442347845689,0.00217495900472305,64459.321589084
"810",3,"bau","coacch","nld","share90","high",-0.881536638158618,-49.7481172775744,-0.000771775377884198,0.0056028208468267,0.00217495900472305,64459.321589084
"811",3,"bau","coacch","nor","share15","high",-0.0258701369119433,-4.65290232229195,-6.20977792535026e-05,0.00125888494045417,0.00068243634685441,74928.6428311284
"812",3,"bau","coacch","nor","share50","high",-0.19692496946549,-35.4181599758075,-0.000472691865721253,0.00171284960160289,0.00068243634685441,74928.6428311284
"813",3,"bau","coacch","nor","share90","high",-0.101676456101633,-18.2871323923801,-0.000244060638247446,0.00146006832411044,0.00068243634685441,74928.6428311284
"814",3,"bau","coacch","npl","share15","low-middle",0.706838279682603,22.3824661077455,0.00473339394066692,0.000260307371133927,0.00387614025785293,4728.62947565947
"815",3,"bau","coacch","npl","share50","low-middle",0.76490676805233,24.2212402803144,0.00512225379573359,0.000106198649078798,0.00387614025785293,4728.62947565947
"816",3,"bau","coacch","npl","share90","low-middle",0.739321661793684,23.4110722543915,0.004950921271142,0.000174099297775903,0.00387614025785293,4728.62947565947
"817",3,"bau","coacch","nzl","share15","high",0.139311149092076,26.3846873280446,0.000561063450778595,0.000952836657459651,0.000648069048811382,47026.2094089897
"818",3,"bau","coacch","nzl","share50","high",0.0992788852488754,18.8028191759234,0.000399837014554886,0.00105907880694646,0.000648069048811382,47026.2094089897
"819",3,"bau","coacch","nzl","share90","high",0.0761110722599898,14.4149758068162,0.000306530676998615,0.00112056416936534,0.000648069048811382,47026.2094089897
"820",3,"bau","coacch","omn","share15","high",-0.493144758986538,-103.168359620615,-0.00282145073671724,0.00214518936248023,0.000586698873734547,36565.7136160566
"821",3,"bau","coacch","omn","share50","high",-0.046789233952716,-9.78854266793222,-0.000267697296180592,0.000960600586770511,0.000586698873734547,36565.7136160566
"822",3,"bau","coacch","omn","share90","high",-0.272138350929367,-56.9327093994491,-0.00155699708194534,0.00155865756067357,0.000586698873734547,36565.7136160566
"823",3,"bau","coacch","pak","share15","low-middle",6.23830352859175,24.9582057555181,0.00405511251342127,0.00545089100302354,0.03067895052091,6154.75049654321
"824",3,"bau","coacch","pak","share50","low-middle",7.02808102788154,28.1179477010664,0.00456849513507635,0.00335489015057327,0.03067895052091,6154.75049654321
"825",3,"bau","coacch","pak","share90","low-middle",6.42804980409315,25.7173426849096,0.00417845413869394,0.00494732087655395,0.03067895052091,6154.75049654321
"826",3,"bau","coacch","pan","share15","high",0.209796842222252,45.7073730331703,0.00129019828513342,0.000323156572106016,0.000563378207205349,35426.6267129967
"827",3,"bau","coacch","pan","share50","high",0.252164623708482,54.9378265160092,0.00155074958056491,0.000210716161748134,0.000563378207205349,35426.6267129967
"828",3,"bau","coacch","pan","share90","high",0.230420446028176,50.2005329037421,0.00141702830784409,0.000268423319770154,0.000563378207205349,35426.6267129967
"829",3,"bau","coacch","per","share15","middle",0.300333092256708,8.5760448959654,0.000579274906279674,0.00200856066471482,0.00429836706238156,14804.7926865054
"830",3,"bau","coacch","per","share50","middle",0.497384671180691,14.2028746767759,0.000959343030160893,0.00148560289778331,0.00429836706238156,14804.7926865054
"831",3,"bau","coacch","per","share90","middle",0.42141323574102,12.0335018772422,0.000812811238364097,0.00168722448561864,0.00429836706238156,14804.7926865054
"832",3,"bau","coacch","phl","share15","low-middle",4.44967241824531,36.8167501095922,0.00353763513994078,0.00354759383936972,0.0148343987195727,10407.1642928695
"833",3,"bau","coacch","phl","share50","low-middle",4.96961590402647,41.1187812678014,0.00395100722066759,0.00216770901053719,0.0148343987195727,10407.1642928695
"834",3,"bau","coacch","phl","share90","low-middle",4.65681329385228,38.5306411869294,0.0037023189124946,0.00299785995578867,0.0148343987195727,10407.1642928695
"835",3,"bau","coacch","pol","share15","high",-1.55062664301622,-39.8618674297228,-0.000931219974207548,0.00887254882532253,0.0047745996209778,42806.0700304936
"836",3,"bau","coacch","pol","share50","high",-4.1471786783581,-106.611277078614,-0.00249056446907338,0.0157635722900352,0.0047745996209778,42806.0700304936
"837",3,"bau","coacch","pol","share90","high",-2.43866756704338,-62.6906829574135,-0.00146452787917122,0.0112293322680586,0.0047745996209778,42806.0700304936
"838",3,"bau","coacch","prt","share15","high",-0.0765619606784501,-7.49138558497555,-0.000185673599939408,0.00138125673062667,0.00125440637857052,40347.0691978842
"839",3,"bau","coacch","prt","share50","high",-0.160457863138352,-15.7003779978818,-0.000389133047579701,0.00160390916530754,0.00125440637857052,40347.0691978842
"840",3,"bau","coacch","prt","share90","high",-0.25365118930721,-24.819098758044,-0.000615140064729795,0.00185123615457762,0.00125440637857052,40347.0691978842
"841",3,"bau","coacch","pry","share15","middle",0.151435901430448,21.5413800043311,0.00135838403034054,0.000201378819749889,0.000862864661580307,15858.0927949594
"842",3,"bau","coacch","pry","share50","middle",0.18178645957569,25.8586713478933,0.00163062933747699,0.000120831075857496,0.000862864661580307,15858.0927949594
"843",3,"bau","coacch","pry","share90","middle",0.16008096055878,22.7711181449189,0.00143593043875723,0.00017843558406799,0.000862864661580307,15858.0927949594
"844",3,"bau","coacch","qat","share15","high",-1.00347232687775,-363.576930028169,-0.00347705696745893,0.00404420945385617,0.000338763366424132,104564.559462445
"845",3,"bau","coacch","qat","share50","high",-0.133270256445714,-48.2863247991716,-0.000461784805936219,0.00173476877838781,0.000338763366424132,104564.559462445
"846",3,"bau","coacch","qat","share90","high",-0.526565398048972,-190.784564510497,-0.00182456240901601,0.00277853990735296,0.000338763366424132,104564.559462445
"847",3,"bau","coacch","rou","share15","high",0.0387343675842184,2.01636478835078,5.2961712161926e-05,0.00198670007307235,0.00235784212645202,38072.1224077105
"848",3,"bau","coacch","rou","share50","high",-1.01575179370425,-52.8761995681546,-0.00138884297024234,0.00478521471161951,0.00235784212645202,38072.1224077105
"849",3,"bau","coacch","rou","share90","high",-0.439710692844704,-22.8896768789539,-0.000601218829720883,0.00325645168718067,0.00235784212645202,38072.1224077105
"850",3,"bau","coacch","row","share15","low-middle",1.99442545217189,9.14538450188873,0.00204833982279073,0,0.0267672155615126,4464.77893957493
"851",3,"bau","coacch","row","share50","low-middle",1.99442545217189,9.14538450188873,0.00204833982279073,0,0.0267672155615126,4464.77893957493
"852",3,"bau","coacch","row","share90","low-middle",1.99442545217189,9.14538450188873,0.00204833982279073,0,0.0267672155615126,4464.77893957493
"853",3,"bau","coacch","rus","share15","middle",-10.5895789257138,-74.5220191816597,-0.0022683567160512,0.0471666026198855,0.0174414037568366,32852.8659775298
"854",3,"bau","coacch","rus","share50","middle",-18.0601596923471,-127.094719861697,-0.00386860372999497,0.0669928747905191,0.0174414037568366,32852.8659775298
"855",3,"bau","coacch","rus","share90","middle",-14.1827169370684,-99.8080009645913,-0.00303803025991268,0.0567024786628762,0.0174414037568366,32852.8659775298
"856",3,"bau","coacch","rwa","share15","low",0.239574266936512,16.253342397321,0.00561799149606319,3.38387701717778e-05,0.00180919276126511,2893.08775364123
"857",3,"bau","coacch","rwa","share50","low",0.244876201858589,16.6130394748025,0.00574232131531212,1.97678956200173e-05,0.00180919276126511,2893.08775364123
"858",3,"bau","coacch","rwa","share90","low",0.242529839149474,16.4538561159751,0.00568729935525335,2.59949383540607e-05,0.00180919276126511,2893.08775364123
"859",3,"bau","coacch","sau","share15","high",-2.97260519643625,-78.247043865129,-0.00158718447015258,0.0168516647748226,0.00466290590233796,49299.2751230782
"860",3,"bau","coacch","sau","share50","high",0.0126553479990891,0.333123137643829,6.75716096863837e-06,0.00892904270525316,0.00466290590233796,49299.2751230782
"861",3,"bau","coacch","sau","share90","high",-1.72513437728937,-45.4102231452849,-0.000921113404444911,0.0135409856244416,0.00466290590233796,49299.2751230782
"862",3,"bau","coacch","sdn","share15","low",1.09440606805121,21.6243048419524,0.00495367994897942,0.000564811155805883,0.00621188912127729,4365.30116290769
"863",3,"bau","coacch","sdn","share50","low",1.19498646366844,23.6116669367406,0.00540894340518148,0.000297879526146795,0.00621188912127729,4365.30116290769
"864",3,"bau","coacch","sdn","share90","low",1.14906831295783,22.7043729096588,0.00520110115255727,0.000419742307903592,0.00621188912127729,4365.30116290769
"865",3,"bau","coacch","sen","share15","low-middle",0.377460069641321,20.1958303713922,0.00465815580021057,0.000270714913676753,0.00229401714437211,4335.5849906264
"866",3,"bau","coacch","sen","share50","low-middle",0.420809591568678,22.5152269432145,0.00519312318681164,0.000155669049500122,0.00229401714437211,4335.5849906264
"867",3,"bau","coacch","sen","share90","low-middle",0.398727827019774,21.3337521144877,0.00492061674736202,0.000214272133735529,0.00229401714437211,4335.5849906264
"868",3,"bau","coacch","sgp","share15","high",2.18096282546685,389.457647404795,0.00317822284747851,0.0025900048793791,0.000687345960860557,122539.439836252
"869",3,"bau","coacch","sgp","share50","high",2.68539725612468,479.535224307978,0.00391331333772028,0.00125127973512665,0.000687345960860557,122539.439836252
"870",3,"bau","coacch","sgp","share90","high",2.45476609523882,438.351088435503,0.0035772245166231,0.00186335479456182,0.000687345960860557,122539.439836252
"871",3,"bau","coacch","slb","share15","low-middle",0.00155663971186294,2.02161001540641,0.000744077409185798,7.01202238444746e-06,9.45100696183266e-05,2716.93508020697
"872",3,"bau","coacch","slb","share50","low-middle",0.00228360446203959,2.96572008057089,0.00109156825357232,5.08272110979508e-06,9.45100696183266e-05,2716.93508020697
"873",3,"bau","coacch","slb","share90","low-middle",0.00170584350216066,2.21538117163723,0.000815397168587651,6.61604849061777e-06,9.45100696183266e-05,2716.93508020697
"874",3,"bau","coacch","sle","share15","low",0.0881393636873061,9.61170814474439,0.00503823765133267,4.07985172283846e-05,0.00112552901090916,1907.75203750105
"875",3,"bau","coacch","sle","share50","low",0.0928891639207043,10.1296798168707,0.00530974655916998,2.81929601605727e-05,0.00112552901090916,1907.75203750105
"876",3,"bau","coacch","sle","share90","low",0.0919749681691421,10.0299856236796,0.00525748914246625,3.06191562427654e-05,0.00112552901090916,1907.75203750105
"877",3,"bau","coacch","slv","share15","low-middle",0.0547853615457486,8.52027395734816,0.00081884644370981,0.00021665747238696,0.000789220451488104,10405.215804256
"878",3,"bau","coacch","slv","share50","low-middle",0.0768484955849731,11.951554523324,0.00114861188351667,0.000158103831905275,0.000789220451488104,10405.215804256
"879",3,"bau","coacch","slv","share90","low-middle",0.0551931959464415,8.58370076927551,0.000824942118525263,0.000215575115327814,0.000789220451488104,10405.215804256
"880",3,"bau","coacch","srb","share15","middle",-0.267415416512857,-32.0257983847733,-0.00138754523099761,0.00126031063121346,0.00102488192378315,23080.9040810493
"881",3,"bau","coacch","srb","share50","middle",-0.408274157242768,-48.8951086518285,-0.00211842259211909,0.0016341374886644,0.00102488192378315,23080.9040810493
"882",3,"bau","coacch","srb","share90","middle",-0.377601498234715,-45.2217363155348,-0.00195927057955517,0.00155273491707227,0.00102488192378315,23080.9040810493
"883",3,"bau","coacch","stp","share15","low-middle",0.00642432210659669,26.7680087774862,0.00591698983931377,0,2.9457684036881e-05,4523.92339760899
"884",3,"bau","coacch","stp","share50","low-middle",0.00642432210659669,26.7680087774862,0.00591698983931377,0,2.9457684036881e-05,4523.92339760899
"885",3,"bau","coacch","stp","share90","low-middle",0.00642432210659669,26.7680087774862,0.00591698983931377,0,2.9457684036881e-05,4523.92339760899
"886",3,"bau","coacch","sur","share15","middle",-0.00642337462994047,-10.1958327459373,-0.000637802445753003,7.15459146037658e-05,7.73264205968127e-05,15985.8790348473
"887",3,"bau","coacch","sur","share50","middle",-0.00623050066530528,-9.88968359572266,-0.000618651221754171,7.10340438621273e-05,7.73264205968127e-05,15985.8790348473
"888",3,"bau","coacch","sur","share90","middle",-0.00690733100846621,-10.9640174737559,-0.000685856401756554,7.28302927771765e-05,7.73264205968127e-05,15985.8790348473
"889",3,"bau","coacch","svk","share15","high",-0.119121096478243,-21.1959246402568,-0.000540773306492433,0.000945470588536646,0.000689800767863631,39195.5822999807
"890",3,"bau","coacch","svk","share50","high",-0.57087669950553,-101.579483897781,-0.00259160542941675,0.00214439070198108,0.000689800767863631,39195.5822999807
"891",3,"bau","coacch","svk","share90","high",-0.268320641923512,-47.7438864632584,-0.00121809356212274,0.00134143321689678,0.000689800767863631,39195.5822999807
"892",3,"bau","coacch","svn","share15","high",-0.0291381372611759,-13.8753034577028,-0.000285865333122092,0.000368541061276788,0.000257754735322709,48537.9017671119
"893",3,"bau","coacch","svn","share50","high",-0.0933474229379021,-44.4511537799534,-0.000915802953189716,0.000538946925757182,0.000257754735322709,48537.9017671119
"894",3,"bau","coacch","svn","share90","high",-0.0868635696151745,-41.3636045786545,-0.000852191855699076,0.000521739342477308,0.000257754735322709,48537.9017671119
"895",3,"bau","coacch","swe","share15","high",0.228042117665503,21.4325298557803,0.000354523214460131,0.00123250966140728,0.00130595732563506,60454.5174521726
"896",3,"bau","coacch","swe","share50","high",-0.425044218527595,-39.94776489921,-0.000660790402153387,0.00296574404528795,0.00130595732563506,60454.5174521726
"897",3,"bau","coacch","swe","share90","high",0.0261479853758697,2.45751742254414,4.06506829615894e-05,0.00176831914415947,0.00130595732563506,60454.5174521726
"898",3,"bau","coacch","swz","share15","low-middle",0.0575355185382013,46.776844340001,0.00481971167029453,3.47630930140516e-05,0.000150970630689015,9705.32005644697
